Minimum level:3
Runtime (sec):0.0209256000
Support network with minimum level
50 38
38 11
83 84
84 18
37 40
40 62
39 6
6 75
6 29
70 72
72 28
71 53
53 23
25 4
4 81
4 15
32 26
26 44
2 19
2 69
19 67
19 78
69 9
69 73
23 10
23 24
57 54
54 33
15 58
58 47
30 16
16 13
64 48
48 32
47 59
59 60
0 55
0 27
55 2
27 74
80 22
22 25
17 63
63 65
63 76
29 8
34 30
18 64
65 66
66 44
43 21
21 80
52 50
49 20
20 5
60 12
35 36
36 42
33 68
68 35
67 49
41 1
1 79
1 85
42 34
28 17
74 31
73 70
85 86
86 82
81 39
62 52
61 82
82 14
45 46
46 41
79 3
78 71
77 45
24 43
76 18
75 7
7 83
7 57
10 37
10 51
51 52
56 77
44 61
31 56
