Minimum level:3
Runtime (sec):12.4654771000
Support network with minimum level
44 29
29 55
0 2
0 1
2 42
2 71
1 25
1 4
31 37
37 32
67 68
68 7
42 49
71 5
72 73
73 45
27 65
65 66
66 33
23 22
22 58
15 24
24 19
32 6
51 48
48 38
21 52
21 11
52 74
58 59
57 53
53 47
4 8
4 31
49 43
36 26
26 18
41 67
3 39
39 61
63 64
64 17
35 62
62 44
46 36
74 23
6 21
59 69
33 28
61 50
61 63
47 40
47 51
40 72
60 18
18 16
28 30
30 20
55 56
55 9
38 13
69 70
70 12
20 10
25 3
25 41
34 20
43 15
50 35
19 54
54 46
56 28
9 14
9 57
16 34
17 60
45 27
