Minimum level:3
Runtime (sec):43.3638895000
Support network with minimum level
12 14
54 38
38 30
42 3
27 59
27 41
59 50
41 55
45 63
63 64
67 52
52 39
65 68
65 31
68 66
31 45
31 21
20 34
34 18
33 46
46 24
66 46
26 36
36 18
35 56
56 6
55 28
28 15
2 23
23 27
23 35
64 62
62 67
61 70
70 24
69 58
58 44
44 49
49 42
37 25
25 33
53 54
53 65
39 32
51 57
57 16
57 69
8 10
47 48
48 9
32 30
5 40
5 19
40 7
19 8
30 13
21 22
0 2
16 43
15 37
15 51
1 53
22 17
50 61
4 60
4 26
60 11
18 12
43 1
17 4
17 20
24 29
29 5
29 47
