Minimum level:1
Runtime (sec):0.1134166000
Support network with minimum level
36 12
60 66
66 55
65 46
46 70
35 30
30 51
19 3
3 7
3 27
51 52
17 69
17 63
69 14
63 64
55 71
71 72
53 32
32 56
15 54
15 61
54 52
61 62
25 5
18 26
26 10
0 1
0 49
1 6
1 45
49 2
49 50
56 16
16 4
62 35
29 28
28 38
27 8
50 22
22 40
37 68
68 38
67 39
39 74
74 24
24 31
7 48
48 34
47 67
31 29
31 53
41 43
41 60
43 42
59 17
73 33
33 47
40 64
23 73
23 25
6 37
45 65
45 23
38 13
70 36
72 20
52 57
2 21
2 41
21 19
34 59
20 9
64 15
57 18
42 58
58 11
44 42
9 44
