Minimum level:3
Runtime (sec):0.3423788000
Support network with minimum level
25 35
35 54
75 76
76 18
55 56
56 44
18 34
34 13
74 70
70 32
31 19
19 3
43 75
32 29
78 66
66 72
2 39
39 67
26 40
40 59
67 40
15 68
68 24
33 31
81 82
82 55
62 42
42 6
80 33
73 41
73 84
41 17
84 74
83 80
1 4
4 21
4 8
46 30
30 38
77 78
65 50
50 45
49 26
54 69
53 7
7 73
7 22
48 81
27 71
27 28
71 25
28 16
29 46
45 64
64 44
63 20
20 53
3 37
44 58
0 1
0 51
51 23
51 52
61 10
61 62
17 15
17 27
23 2
69 36
36 57
52 5
37 77
38 11
24 49
57 24
58 61
79 83
79 47
47 63
22 14
16 60
60 12
59 43
21 79
72 48
8 65
8 9
