Minimum level:1
Runtime (sec):37.7437222000
Support network with minimum level
56 67
67 20
17 31
17 64
31 59
31 37
64 65
63 62
62 27
41 50
50 42
49 53
53 57
48 38
38 16
37 32
32 14
45 32
28 46
46 74
55 19
19 70
43 56
43 49
20 10
47 68
68 48
61 63
23 24
23 35
24 18
35 22
29 5
5 47
33 30
30 6
27 34
34 11
65 66
66 28
18 12
3 69
69 51
73 26
26 41
74 1
42 13
58 9
9 21
70 43
0 17
0 36
36 28
22 42
21 45
51 71
71 52
52 44
44 39
59 15
6 8
6 7
2 3
2 55
57 54
57 58
54 40
40 72
72 25
4 33
4 60
60 29
15 2
16 23
25 4
25 73
39 61
