Minimum level:1
Runtime (sec):0.0919637000
Support network with minimum level
46 18
18 56
57 58
58 62
49 19
19 35
19 41
4 43
4 70
43 47
70 10
69 40
40 34
39 21
21 16
62 50
50 69
51 52
52 22
15 86
86 66
85 44
44 27
17 67
67 51
67 81
83 14
45 84
45 29
84 46
29 9
29 61
73 1
73 78
1 71
1 3
78 74
77 48
48 85
47 77
72 75
75 76
30 6
41 11
24 42
42 5
81 82
74 45
9 49
9 17
2 33
33 60
82 57
61 68
68 80
36 24
37 38
38 8
23 37
35 20
80 30
79 59
59 72
54 39
32 36
20 2
25 63
63 31
26 65
65 73
71 4
76 32
60 34
53 54
31 26
55 26
56 23
64 12
66 16
0 55
0 25
16 7
22 79
27 46
34 28
28 64
3 53
3 15
7 83
7 13
