Minimum level:4
Runtime (sec):88.9683651000
Support network with minimum level
44 76
76 48
75 51
51 69
51 53
4 33
4 71
33 7
33 65
71 8
42 16
16 9
37 38
38 21
50 38
69 67
67 70
70 61
41 68
41 47
68 42
47 48
48 34
34 28
25 34
49 50
28 26
0 2
0 15
2 35
2 31
15 25
15 1
26 29
20 26
52 60
60 45
59 44
65 66
66 59
43 23
23 22
23 75
64 20
35 36
35 6
31 5
31 40
10 27
27 73
27 43
36 64
6 10
21 17
29 12
62 57
57 74
1 3
1 54
54 4
53 39
39 24
74 30
30 18
45 32
32 72
73 46
46 49
40 58
58 55
72 24
8 14
19 63
19 41
63 42
18 13
17 18
55 56
56 19
61 52
61 62
22 11
24 37
