Minimum level:4
Runtime (sec):57.0425792000
Support network with minimum level
22 9
70 60
60 32
59 42
42 56
31 76
76 67
75 72
72 30
71 20
20 6
19 29
29 36
0 2
0 1
2 15
2 21
1 28
1 63
56 32
55 56
62 58
58 13
43 17
43 54
17 18
17 25
54 44
53 37
37 50
23 71
45 24
24 49
30 46
46 48
66 40
40 12
10 61
61 27
38 43
41 59
65 66
64 52
52 19
39 14
39 41
27 11
57 62
63 64
63 51
51 23
51 65
4 45
4 10
36 30
25 55
25 33
33 26
33 34
21 35
35 53
35 4
49 22
50 38
26 70
34 73
7 38
67 47
47 57
73 74
73 16
74 68
16 44
15 31
28 75
68 39
32 3
48 69
69 5
44 68
5 7
18 8
