Minimum level:6
Runtime (sec):0.9104831000
Support network with minimum level
55 75
55 61
75 76
61 67
67 63
50 56
56 69
87 1
87 88
1 17
1 3
88 40
39 62
62 72
63 64
64 84
41 38
38 44
37 25
25 21
66 76
76 11
19 20
20 65
15 18
18 45
57 28
28 16
43 58
58 24
44 74
47 37
47 59
59 48
26 24
24 22
79 49
79 80
49 81
80 83
48 32
31 14
29 53
29 30
53 47
53 68
30 79
23 43
33 77
77 87
40 42
9 23
9 13
69 70
21 19
36 26
78 15
81 31
8 82
82 85
32 86
46 22
22 52
84 42
83 60
60 52
51 46
45 7
72 9
71 72
70 6
52 34
34 12
85 41
86 66
65 5
5 39
5 27
17 29
17 4
3 8
3 78
74 51
73 54
54 36
35 71
16 10
27 57
68 73
2 35
2 55
0 2
0 33
42 50
