Minimum level:4
Runtime (sec):0.0351478000
Support network with minimum level
6 7
6 32
32 18
31 37
37 26
29 51
51 22
41 30
30 12
18 42
42 53
45 59
45 13
59 60
33 2
33 56
2 17
2 25
56 44
55 24
24 27
23 31
19 43
19 20
43 69
20 61
65 66
66 72
57 68
68 58
67 57
49 11
60 50
53 54
54 46
50 52
17 4
17 23
4 5
4 21
9 63
9 41
63 49
69 64
74 16
16 67
0 19
0 15
15 33
46 10
21 29
22 8
44 71
73 74
62 34
34 6
35 47
35 1
47 36
61 55
71 62
72 70
25 3
3 9
36 38
39 48
48 14
28 40
40 22
64 73
12 39
12 65
38 26
26 18
58 38
27 45
52 28
70 35
