Minimum level:4
Runtime (sec):11.2380076000
Support network with minimum level
74 16
16 67
43 69
69 64
24 27
27 45
4 5
4 21
21 29
58 38
38 26
36 38
28 40
40 22
39 48
48 14
47 36
25 3
3 9
19 43
65 20
20 61
57 66
66 72
67 68
67 57
68 58
0 19
0 15
15 33
64 73
73 74
33 2
56 44
44 71
50 52
52 28
51 22
22 8
46 10
29 51
41 30
30 12
18 42
42 53
37 26
26 18
62 34
34 6
2 17
2 25
55 56
23 24
23 31
31 37
49 11
59 60
60 50
53 54
54 46
6 32
6 7
32 18
45 59
45 13
63 49
72 70
70 35
71 62
61 55
9 41
9 63
35 1
35 47
17 4
17 23
12 39
12 65
