Minimum level:4
Runtime (sec):0.3392008000
Support network with minimum level
85 25
85 86
25 18
86 82
31 32
32 24
23 20
20 81
45 79
79 80
4 5
4 39
39 17
39 93
35 87
87 88
88 59
77 44
44 83
53 78
78 94
80 36
36 10
71 6
67 72
67 2
72 68
2 27
73 7
9 74
74 66
18 12
33 34
34 58
69 38
38 54
43 70
70 77
41 26
26 62
50 42
42 40
10 31
10 84
84 13
83 53
54 56
65 54
66 11
17 85
17 71
93 50
21 47
21 46
47 29
47 48
46 22
63 64
64 60
37 69
40 24
3 8
8 15
8 63
61 33
62 68
24 73
94 65
49 4
76 92
92 19
91 9
22 30
30 28
29 23
68 1
60 90
59 3
82 14
90 61
89 90
75 16
16 76
81 49
48 51
27 55
27 37
19 21
28 41
56 28
55 57
52 43
58 52
51 45
0 89
0 67
57 35
15 91
15 75
