Minimum level:3
Runtime (sec):5.1479691000
Support network with minimum level
8 43
43 27
57 32
32 12
62 58
58 38
38 28
37 18
18 64
70 18
49 59
59 60
16 30
30 34
27 15
15 73
15 11
67 68
67 47
68 28
47 55
1 23
23 24
23 17
51 52
52 3
45 46
45 4
46 26
4 33
33 42
24 67
17 45
73 44
73 74
44 16
74 36
0 35
35 41
60 37
55 56
56 63
66 48
48 16
41 1
42 53
34 19
36 66
64 20
63 50
50 6
31 57
31 21
21 39
19 2
19 25
7 71
71 72
71 65
72 22
22 70
69 14
39 61
65 31
54 69
20 10
53 54
53 29
25 51
28 26
26 40
40 13
61 9
9 62
29 49
29 5
5 8
5 7
