Minimum level:4
Runtime (sec):0.2069937000
Support network with minimum level
41 33
33 42
42 70
61 62
62 4
19 56
56 20
70 34
34 52
48 30
30 12
69 30
53 63
53 1
63 64
1 3
1 41
2 8
8 39
8 69
35 32
35 68
32 46
68 36
67 23
23 16
25 2
25 45
45 44
43 35
44 26
74 66
66 46
36 47
47 48
47 25
22 14
3 37
17 59
59 60
29 22
15 55
55 61
55 31
16 57
65 24
24 54
73 74
38 28
28 21
0 15
50 73
31 43
31 53
52 58
58 60
57 49
49 71
49 17
21 51
21 29
51 52
71 50
18 40
40 11
39 40
26 18
20 65
46 72
37 5
37 38
27 10
10 19
10 67
54 50
72 7
60 13
4 27
4 9
64 6
