Minimum level:4
Runtime (sec):58.9603425000
Support network with minimum level
75 56
56 30
43 76
76 44
27 39
39 69
31 28
28 21
59 32
32 73
5 60
60 10
51 52
51 2
52 53
2 15
2 4
78 64
64 48
63 34
34 36
74 34
3 41
41 19
41 77
37 38
38 5
25 22
22 49
29 26
26 33
30 42
42 20
20 8
19 47
47 68
47 6
67 55
55 65
55 43
68 78
6 67
6 71
54 57
57 46
45 9
46 24
70 58
58 25
53 79
79 80
79 45
69 54
21 70
33 18
18 61
44 63
17 37
17 59
24 50
40 24
35 27
36 66
77 42
65 75
48 13
15 23
15 3
23 16
80 40
73 1
11 74
61 11
71 72
72 62
16 7
66 14
62 50
50 12
7 35
7 31
0 51
0 17
49 29
