Minimum level:4
Runtime (sec):216.7272406000
Support network with minimum level
50 14
40 38
38 59
63 64
64 68
17 44
44 6
43 76
76 5
75 7
7 10
7 9
16 60
60 12
59 18
18 62
28 18
56 50
61 62
62 13
68 51
67 45
45 46
31 41
31 79
41 42
79 27
27 24
36 80
80 8
65 49
49 48
49 61
35 66
66 2
71 72
71 69
72 36
69 19
30 70
70 22
19 37
19 23
22 43
21 52
52 11
51 28
24 26
4 32
32 29
42 56
77 78
78 21
46 74
54 46
29 15
0 35
0 33
33 34
33 1
74 75
9 77
39 40
39 25
25 30
47 65
47 73
73 67
26 36
1 4
34 3
3 71
15 54
55 20
20 57
53 55
48 16
57 58
58 39
8 47
37 17
37 63
23 31
23 53
