Minimum level:2
Runtime (sec):25.5302132000
Support network with minimum level
7 12
7 11
49 14
55 50
50 3
75 56
56 45
34 76
76 24
62 26
26 74
37 26
46 38
38 53
27 47
27 67
47 57
47 25
67 28
41 35
35 18
8 42
42 62
28 72
54 68
68 30
40 36
36 69
60 36
1 17
17 61
17 46
18 5
59 60
33 34
69 70
70 13
57 48
48 51
51 58
51 66
58 64
66 52
65 44
44 39
22 44
61 41
45 29
29 31
2 55
2 73
73 71
39 4
4 40
4 49
74 10
30 16
32 30
19 2
15 20
20 9
31 32
24 15
43 1
43 65
64 33
63 75
25 37
71 22
72 63
52 54
0 19
0 43
23 6
23 59
21 27
21 8
16 7
5 21
53 23
