Minimum level:3
Runtime (sec):0.0037529000
Support network with minimum level
60 36
36 69
40 36
18 5
5 21
49 14
55 50
50 3
75 56
56 45
34 76
76 24
63 75
58 64
64 33
70 13
19 2
2 55
2 73
15 20
20 9
31 32
32 30
24 15
53 23
23 6
23 59
52 54
54 68
45 29
45 46
30 16
68 30
21 8
21 27
16 7
61 41
41 35
42 62
62 26
4 49
4 40
39 4
1 17
17 61
35 18
59 60
33 34
69 70
57 48
48 51
51 58
65 66
66 52
22 44
44 39
26 74
37 26
46 38
38 53
29 31
73 71
28 72
72 63
71 22
25 37
67 28
8 42
27 67
27 47
7 12
7 11
47 57
47 25
74 10
0 43
0 19
43 1
43 65
