Minimum level:2
Runtime (sec):59.7451281000
Support network with minimum level
74 65
65 66
64 78
78 13
77 36
36 39
75 76
76 48
47 2
2 4
2 71
67 7
7 61
53 68
53 54
68 57
54 23
17 73
73 74
52 64
63 26
26 47
0 1
1 19
1 10
33 14
55 38
38 66
70 56
56 24
4 6
4 29
71 72
71 49
35 77
49 18
18 53
61 62
61 41
62 50
41 11
48 5
29 42
42 45
11 20
11 27
51 63
22 52
45 46
45 43
46 12
43 44
43 35
44 32
32 34
27 69
69 28
50 30
30 16
24 30
23 67
66 34
34 15
37 55
39 22
57 58
58 40
72 3
60 8
19 21
6 17
59 60
59 9
16 59
25 37
25 31
31 51
15 75
40 70
21 25
28 16
20 33
