Minimum level:1
Runtime (sec):68.7237333000
Support network with minimum level
22 9
17 51
51 52
51 39
54 38
38 23
66 56
56 28
27 46
46 6
45 73
73 74
44 64
64 55
63 29
29 60
48 11
55 14
74 66
47 48
67 68
67 49
68 1
49 50
23 67
60 16
16 44
71 72
72 12
3 45
37 33
33 34
53 54
53 57
57 58
20 43
43 63
2 4
4 5
52 19
39 35
39 61
6 24
24 7
41 26
26 8
28 42
42 32
18 47
40 70
70 27
69 30
30 40
59 25
25 20
35 36
36 13
50 59
58 69
5 22
5 10
31 17
32 18
10 31
34 53
61 62
61 65
62 41
65 40
19 37
19 15
15 21
15 71
21 3
0 2
