Minimum level:1
Runtime (sec):9.7216396000
Support network with minimum level
22 40
40 6
57 58
58 12
28 58
56 67
67 51
2 19
2 37
19 23
37 10
66 38
38 28
34 35
35 55
64 48
48 39
47 30
30 27
61 68
68 62
51 70
33 25
25 4
41 34
3 42
3 7
42 8
7 36
60 52
52 43
70 9
69 61
55 20
36 44
59 60
27 18
18 66
16 32
32 54
31 45
45 1
26 3
49 11
39 50
39 49
50 57
65 59
0 2
0 71
71 53
44 15
15 24
15 72
1 41
1 33
23 46
46 56
24 21
72 29
53 17
20 62
54 22
17 65
17 31
5 69
63 64
43 14
4 5
29 16
29 47
21 13
21 63
62 26
