Minimum level:6
Runtime (sec):2.1893381000
Support network with minimum level
58 22
22 51
68 22
93 65
65 68
17 94
17 10
94 18
10 75
10 97
48 50
50 53
81 50
91 82
82 12
72 92
92 62
70 20
20 52
63 20
38 64
64 59
73 14
29 74
29 28
74 90
28 57
83 84
84 62
61 58
57 86
86 40
85 42
42 56
97 98
98 71
51 13
53 15
95 99
95 63
99 100
71 79
79 80
19 72
19 67
67 49
87 43
43 44
25 88
88 55
35 26
26 27
89 36
36 18
90 30
32 25
66 76
76 89
75 66
49 81
49 45
52 9
62 30
18 46
46 78
45 44
44 6
60 16
16 21
15 11
59 60
59 24
24 61
23 48
47 77
77 8
37 54
54 29
40 38
0 1
0 32
1 3
1 4
31 19
34 70
69 5
96 2
33 7
30 34
27 47
27 83
8 39
8 95
80 78
100 52
55 96
56 23
39 41
41 17
41 85
3 37
3 87
78 91
4 31
4 69
21 73
21 93
6 35
6 33
