Minimum level:4
Runtime (sec):3.3829877000
Support network with minimum level
2 3
3 21
3 41
62 46
46 57
37 23
23 61
20 38
38 26
45 53
45 15
53 62
15 54
15 11
41 59
59 29
35 42
42 16
67 50
50 36
66 68
68 48
26 16
16 48
61 35
72 34
34 32
48 18
18 10
58 18
21 39
21 6
39 51
6 65
54 56
44 40
40 20
49 52
52 67
51 60
60 70
29 30
29 69
31 37
36 47
56 44
43 26
1 8
8 31
8 9
32 24
24 7
65 71
27 28
28 55
30 1
69 5
63 64
64 17
33 72
71 45
19 22
22 13
55 12
17 4
4 19
4 25
57 58
57 33
25 43
25 14
70 49
47 66
47 63
0 27
0 2
