Minimum level:3
Runtime (sec):1.8395679000
Support network with minimum level
60 73
73 26
36 38
38 7
54 38
94 20
20 22
55 56
56 32
93 94
53 54
37 97
97 71
91 15
15 88
15 33
72 92
92 70
25 47
47 45
26 16
5 74
74 14
52 50
50 61
70 82
35 58
58 36
57 95
95 89
9 11
9 27
27 75
27 37
34 19
19 87
67 93
4 68
68 81
29 30
29 55
30 44
42 62
62 39
61 64
64 13
63 42
71 72
69 59
59 3
59 60
87 53
75 76
75 65
76 57
65 78
65 66
99 69
41 100
41 86
100 98
86 63
85 49
49 35
32 83
28 32
51 90
90 52
89 18
18 5
44 18
82 84
81 82
39 40
40 46
46 28
23 17
23 85
17 79
84 24
24 22
43 44
98 29
3 51
3 91
0 77
0 31
77 2
31 67
88 16
33 8
22 12
79 34
83 96
96 48
8 23
8 25
45 80
80 10
2 99
2 4
78 21
66 1
16 9
21 43
21 41
48 6
