Minimum level:2
Runtime (sec):14.6660420000
Support network with minimum level
58 26
26 31
2 6
25 19
19 11
19 29
57 28
28 58
54 1
1 17
1 3
66 9
35 61
61 62
55 56
56 68
0 54
0 43
43 44
43 53
68 8
67 66
49 50
50 74
27 39
39 40
39 57
45 73
73 46
40 22
74 22
46 38
42 46
3 59
3 35
59 37
37 7
7 18
41 42
51 52
52 4
71 72
71 51
72 16
63 64
64 48
18 23
31 30
30 20
29 70
70 20
69 32
32 71
22 14
53 33
53 55
33 2
20 5
8 12
44 41
24 34
34 69
38 24
15 36
36 25
62 21
65 63
65 67
17 65
23 45
5 49
5 10
60 13
21 15
21 47
48 16
16 60
47 27
