Minimum level:2
Runtime (sec):0.0037666999269276857
Support network with minimum level
68 52
52 7
25 46
46 26
45 20
20 33
19 73
73 6
31 1
1 75
1 49
57 58
58 32
33 34
33 15
34 81
15 30
79 9
74 80
80 3
27 53
53 22
49 28
28 21
71 72
72 50
43 36
36 54
77 44
44 82
63 78
78 42
21 64
64 4
22 74
54 12
40 14
60 66
66 13
65 38
38 50
23 56
56 24
55 68
67 19
75 27
75 76
76 18
17 77
10 45
10 69
69 70
24 16
35 59
59 43
37 65
30 39
70 26
16 11
3 25
3 17
61 67
26 62
62 29
2 63
2 61
81 37
82 8
32 18
11 60
42 23
29 41
29 35
41 48
18 40
39 51
51 71
51 55
48 57
47 10
50 5
4 79
4 47
0 2
0 31
