Minimum level:10
Runtime (sec):4.0151074000
Support network with minimum level
27 37
37 43
37 95
80 28
28 62
72 36
36 31
93 36
42 94
94 38
24 91
91 57
15 9
39 30
30 40
40 22
22 53
21 66
66 74
65 98
98 76
97 92
92 29
57 58
44 32
32 90
31 32
58 25
77 78
78 72
88 20
20 13
23 61
23 6
61 75
6 87
6 49
68 48
48 44
43 42
69 70
70 24
55 56
56 85
45 64
64 5
63 21
62 46
75 62
76 60
41 69
41 83
83 35
83 84
2 55
2 41
99 12
99 100
100 86
85 73
73 74
29 39
33 34
34 18
87 88
53 16
16 67
60 54
95 96
81 71
71 72
74 82
82 99
35 19
35 93
19 4
19 77
79 17
79 80
17 97
17 3
59 65
18 50
50 52
38 24
46 51
90 96
89 90
96 26
26 59
49 8
49 81
7 33
3 10
3 15
0 2
0 1
1 23
1 45
8 27
8 63
84 89
54 11
86 18
51 86
52 14
25 47
47 79
67 7
67 68
