Minimum level:4
Runtime (sec):23.5271444000
Support network with minimum level
21 6
21 25
6 63
6 39
25 22
57 71
71 72
72 28
28 42
18 37
37 35
41 12
42 78
50 26
26 54
1 69
69 70
69 21
5 8
8 81
53 58
53 2
58 54
2 74
2 17
63 73
63 51
39 33
80 55
55 66
55 59
61 23
23 80
30 62
62 10
51 13
19 52
19 5
52 34
29 31
31 61
16 30
73 67
78 24
24 7
79 29
59 1
49 60
49 45
60 50
45 4
45 75
38 36
36 49
35 15
15 14
15 48
65 47
47 38
66 56
40 34
34 44
0 53
0 77
77 79
44 56
43 32
32 16
27 57
67 64
74 3
17 65
54 22
56 76
76 20
75 46
46 41
81 82
82 68
33 18
20 11
68 40
48 27
70 43
22 19
7 64
64 9
