Minimum level:4
Runtime (sec):18.0384516000
Support network with minimum level
56 20
20 48
31 32
32 52
7 11
11 17
23 25
23 60
25 42
60 24
75 76
76 1
42 36
59 75
33 51
33 4
51 52
21 29
21 61
29 62
61 8
71 67
67 68
53 72
53 59
72 54
63 73
73 57
3 64
64 47
37 38
37 28
38 49
28 22
62 30
36 26
68 58
57 41
41 33
18 3
1 69
1 21
69 45
44 70
70 16
45 54
34 12
52 34
58 14
2 55
2 46
55 56
55 43
46 15
54 30
50 10
30 7
19 2
43 44
43 35
35 63
35 71
22 18
74 22
66 53
48 9
27 37
24 16
26 74
15 27
6 31
49 50
49 6
16 39
17 13
39 40
40 18
65 66
65 23
0 19
0 65
47 5
