Minimum level:1
Runtime (sec):234.0994000000
Support network with minimum level
44 76
76 25
75 38
38 27
19 20
20 9
21 41
41 42
36 52
52 13
51 78
78 5
77 40
40 30
39 14
0 59
0 1
59 35
59 63
1 37
56 67
67 68
64 32
32 21
2 34
34 42
33 22
22 39
31 74
74 64
73 2
24 16
16 57
12 36
68 47
37 53
37 45
70 62
62 33
42 66
63 60
60 48
35 56
55 65
65 69
57 58
53 18
53 55
45 46
45 75
48 73
47 71
71 23
18 30
30 72
72 19
23 49
27 3
17 28
28 10
15 43
43 44
43 12
25 24
46 26
61 29
29 77
69 70
69 54
54 4
49 50
50 15
66 17
26 31
58 11
7 61
6 8
6 7
4 6
4 51
