Minimum level:3
Runtime (sec):57.3423010000
Support network with minimum level
17 1
1 15
1 35
75 76
76 27
33 34
34 3
49 16
16 26
47 50
47 71
50 2
71 48
26 46
25 49
31 33
51 32
32 14
4 52
52 58
77 78
78 22
19 20
20 45
27 18
18 36
65 40
40 38
35 66
35 61
66 36
61 62
61 4
58 69
73 58
37 74
74 44
62 72
9 55
55 64
67 68
68 12
44 38
24 51
8 63
8 21
63 77
21 10
23 29
29 30
30 41
53 54
54 13
41 42
41 37
42 56
10 59
10 39
22 28
38 28
56 11
64 56
45 9
46 53
72 24
48 31
43 57
43 25
57 73
15 75
15 43
28 70
2 8
2 7
59 60
60 67
69 6
70 19
39 23
39 65
36 5
0 47
0 17
