Minimum level:3
Runtime (sec):0.0595880000
Support network with minimum level
0 47
0 17
47 71
17 1
62 72
72 24
71 48
48 31
55 64
64 56
63 77
77 78
15 75
15 43
75 76
43 57
43 25
40 38
38 28
44 38
56 11
23 29
23 30
29 54
30 41
54 13
53 42
42 56
41 37
37 62
36 5
1 15
1 35
35 61
35 66
34 3
52 58
58 69
73 74
74 44
61 4
4 52
57 73
59 60
60 67
24 51
2 7
2 8
8 63
8 21
46 53
18 36
66 36
25 49
65 40
27 18
19 20
20 45
78 22
51 32
32 14
31 33
33 34
9 55
67 68
68 12
49 50
49 16
50 2
16 26
76 27
10 59
10 39
39 65
39 23
22 28
28 70
45 9
21 10
26 46
70 19
69 6
