Minimum level:3
Runtime (sec):6.8718073000
Support network with minimum level
71 75
75 97
23 72
72 22
67 28
67 68
28 52
68 36
37 80
80 73
79 17
17 88
70 66
66 55
88 40
87 81
81 1
65 49
49 40
93 94
93 45
94 70
45 46
45 64
44 32
32 14
51 32
52 30
58 38
38 18
73 74
74 25
12 74
90 16
16 51
36 53
35 63
63 26
31 95
31 44
95 83
95 96
43 84
84 19
83 15
15 61
15 35
69 8
30 24
24 82
86 24
61 91
61 62
40 43
22 50
50 12
53 99
97 100
89 76
76 41
26 90
91 59
62 56
55 86
85 92
92 9
59 79
82 34
1 39
77 87
21 78
78 56
29 23
0 77
0 57
57 71
57 89
20 2
2 3
2 4
96 60
27 67
98 58
100 58
34 98
99 10
9 11
9 29
41 33
33 20
39 42
42 93
46 31
64 65
25 13
19 6
18 54
60 21
54 48
48 5
47 37
4 69
4 27
56 7
7 47
7 85
