Minimum level:8
Runtime (sec):41.7570532000
Support network with minimum level
38 26
26 24
61 62
62 44
43 64
64 74
63 54
54 36
65 66
66 22
72 66
71 10
10 11
21 72
21 33
33 73
3 41
41 7
75 56
56 30
31 76
76 8
49 50
49 39
50 32
39 40
39 53
30 69
69 70
29 17
17 59
17 51
25 71
37 38
37 35
35 63
73 74
67 20
20 25
58 68
68 34
18 45
45 52
59 60
59 49
51 14
77 21
19 78
19 67
78 18
36 24
60 36
27 2
2 4
2 23
47 48
47 61
48 28
53 65
15 43
15 13
52 46
1 42
1 5
42 6
24 22
6 9
9 29
9 57
70 77
40 37
46 58
74 19
23 47
23 3
28 15
32 44
55 1
55 75
34 16
57 58
22 16
16 31
0 27
0 55
44 12
