Minimum level:2
Runtime (sec):164.2445944000
Support network with minimum level
76 38
38 18
91 92
92 79
5 25
25 46
42 50
50 68
57 78
78 58
77 36
36 69
35 26
26 71
46 19
45 21
21 2
75 81
81 76
98 16
16 12
40 74
74 75
73 42
69 42
67 70
70 48
68 28
7 85
7 39
85 87
39 95
24 98
97 20
20 62
33 34
34 35
88 34
65 97
65 66
66 9
87 88
9 11
11 72
17 53
53 43
53 54
44 82
82 1
95 83
83 10
41 96
41 73
96 27
28 52
72 29
71 64
64 22
63 64
62 6
47 51
51 48
59 56
59 60
56 40
60 65
3 31
31 5
48 17
52 13
79 8
79 80
84 30
30 40
15 30
18 14
80 33
19 7
2 61
2 55
22 41
93 67
93 94
94 49
43 89
43 44
89 90
89 86
0 45
90 24
32 24
58 4
55 59
54 32
37 91
37 3
61 63
61 37
86 32
23 93
27 23
27 77
49 47
49 57
29 15
29 84
