Minimum level:4
Runtime (sec):0.2720041000
Support network with minimum level
84 34
34 40
12 14
52 79
79 42
68 24
24 28
80 24
89 29
29 12
93 90
90 85
82 94
94 41
33 89
85 84
91 92
92 86
42 68
0 15
0 45
15 73
15 50
45 39
57 99
57 58
99 100
58 52
51 26
26 8
17 19
19 18
28 11
31 55
55 72
86 52
23 37
37 63
37 65
74 56
56 98
8 9
36 81
81 71
81 82
48 88
88 43
87 66
66 38
100 80
41 78
78 32
77 20
20 7
18 36
43 75
75 76
22 30
30 17
71 67
67 91
62 44
44 46
76 27
3 77
46 57
39 95
39 48
40 62
53 54
54 32
72 74
60 38
38 13
61 62
63 97
65 60
65 96
64 53
16 6
98 83
97 1
1 3
1 4
27 22
95 64
69 70
70 31
21 47
47 69
47 33
59 35
35 21
96 87
83 93
83 10
73 25
25 51
25 49
5 59
5 61
4 5
50 23
49 16
32 2
