Minimum level:3
Runtime (sec):396.9455931000
Support network with minimum level
56 40
40 77
29 45
45 63
25 93
93 94
4 26
4 39
26 53
39 59
39 56
87 33
33 76
65 88
65 66
88 86
66 85
53 9
9 61
50 1
1 32
59 75
59 29
75 70
58 20
20 16
32 5
31 96
96 68
95 96
74 64
64 19
16 22
15 17
17 57
17 80
78 42
42 6
51 52
52 22
21 37
37 13
90 48
48 31
89 48
38 90
57 81
57 87
80 92
79 18
18 82
61 23
92 3
24 50
49 50
94 44
44 58
69 47
47 89
70 60
76 73
2 34
2 15
34 4
86 27
27 95
27 69
19 49
19 24
43 91
91 92
84 68
68 14
63 46
67 30
30 35
83 84
83 62
62 55
23 21
23 67
60 72
55 7
7 12
7 11
22 78
72 79
71 65
73 74
73 25
46 71
28 36
36 41
35 43
81 58
82 38
0 2
77 10
85 54
54 83
41 51
5 8
5 28
