Minimum level:2
Runtime (sec):23.2597644000
Support network with minimum level
22 26
26 6
75 26
54 76
76 44
28 47
47 64
44 56
56 42
67 68
68 70
8 28
27 41
41 50
4 23
23 37
37 38
38 45
58 46
46 62
73 31
73 74
31 32
74 60
59 11
51 69
51 52
69 57
52 73
3 16
16 63
33 34
34 25
66 24
24 14
35 36
36 27
17 36
60 48
48 49
70 42
57 13
55 67
50 18
61 54
62 35
53 61
40 30
30 75
42 32
32 12
21 22
21 15
15 33
39 1
1 19
1 4
71 40
65 72
72 20
18 66
43 21
49 55
49 10
63 5
64 59
7 17
7 9
25 51
25 53
20 2
19 3
45 58
45 43
0 29
0 65
29 39
29 71
6 8
6 7
