Minimum level:3
Runtime (sec):11.5571224000
Support network with minimum level
37 35
35 36
32 38
38 9
8 41
41 59
41 33
36 49
63 64
63 72
64 58
72 58
71 46
46 11
10 40
40 12
69 70
70 42
59 60
60 48
5 8
20 16
16 14
62 16
51 23
23 18
67 68
67 19
68 53
19 52
15 27
27 31
53 54
54 50
52 13
42 20
18 3
3 62
3 25
17 21
17 45
21 22
45 71
31 28
28 66
66 32
26 56
56 10
55 37
48 30
30 7
29 24
24 67
22 65
44 22
34 26
25 29
61 47
47 1
39 34
39 69
58 61
65 15
50 20
57 63
57 6
49 44
43 57
2 51
2 4
4 43
4 5
33 17
33 39
0 2
0 55
