Minimum level:4
Runtime (sec):241.0826976000
Support network with minimum level
2 35
2 43
35 61
35 29
43 3
43 79
70 52
52 13
77 78
78 46
44 78
72 76
76 28
75 18
18 22
34 18
5 31
31 21
23 24
23 55
24 53
55 34
4 6
67 26
26 5
37 68
37 73
68 38
73 40
73 74
3 8
3 72
71 62
62 9
61 36
36 41
48 36
40 56
56 75
64 34
41 11
38 42
42 32
20 37
21 80
21 47
32 60
58 51
51 48
51 77
47 57
57 58
22 69
74 22
39 65
65 2
69 70
49 50
50 54
17 19
19 15
46 30
45 20
15 16
15 71
25 4
25 67
54 63
53 17
29 25
79 44
80 10
59 60
60 12
10 59
10 23
16 1
1 14
1 66
30 28
33 30
63 64
63 45
66 49
28 7
0 27
27 39
27 33
