Minimum level:3
Runtime (sec):155.3584965000
Support network with minimum level
67 11
53 68
68 62
5 18
5 35
18 12
35 63
35 39
48 30
30 52
29 76
76 13
75 6
6 31
70 54
54 36
80 54
66 60
60 57
51 7
19 21
21 16
21 71
37 38
38 20
49 50
49 67
50 78
0 2
2 61
2 55
25 26
26 23
16 27
71 56
46 10
20 72
72 51
56 24
55 4
4 47
4 25
3 5
63 64
63 59
64 75
59 15
78 29
77 78
69 70
31 42
42 32
73 22
22 58
41 74
41 69
74 8
15 32
65 66
47 34
34 43
58 48
33 65
33 1
1 46
1 79
17 41
17 53
61 3
39 77
79 40
40 9
62 80
27 45
27 17
23 33
24 73
45 28
28 37
32 49
43 44
44 19
57 52
52 36
36 14
