Minimum level:2
Runtime (sec):41.9473020000
Support network with minimum level
7 43
7 11
43 36
75 17
17 21
73 76
76 47
37 74
37 53
74 26
53 54
38 30
30 14
64 30
49 65
65 50
59 60
60 68
77 78
78 34
39 40
39 69
40 28
69 70
33 59
33 3
56 13
44 52
52 8
51 46
46 35
55 56
31 73
16 12
68 66
67 23
23 45
34 22
21 38
54 51
29 64
63 6
26 58
25 24
24 49
45 55
61 33
22 62
62 29
70 28
36 16
41 27
27 77
27 15
58 42
42 4
57 58
71 20
20 39
35 72
72 48
50 44
66 75
15 1
15 57
1 5
1 63
8 9
8 10
4 44
5 25
5 31
48 7
47 32
32 18
2 61
19 71
19 41
28 2
18 37
0 67
0 19
