Minimum level:1
Runtime (sec):1.4398780000
Support network with minimum level
26 22
22 14
45 46
46 26
41 42
42 58
21 66
66 4
65 66
50 48
48 20
54 52
52 18
51 16
16 5
55 56
56 57
10 56
60 54
34 54
15 47
15 19
47 49
19 65
19 51
31 67
31 36
67 68
36 32
35 28
28 2
27 29
29 24
37 6
37 38
6 10
6 9
38 64
0 15
64 69
63 34
8 11
49 1
1 43
61 62
61 23
62 50
23 27
23 25
25 31
4 59
4 37
59 55
20 24
24 30
30 17
68 40
40 3
43 33
43 44
39 7
69 61
69 70
58 45
57 13
33 21
44 53
53 60
53 63
17 35
32 41
18 12
5 39
70 8
