Minimum level:3
Runtime (sec):2.4039680000
Support network with minimum level
21 61
61 31
61 92
83 22
22 52
7 84
7 63
84 16
63 79
45 91
45 26
91 46
26 6
53 64
64 54
79 80
80 34
57 69
69 82
25 47
47 41
77 78
78 34
82 70
70 30
31 35
92 62
46 66
2 81
81 83
16 25
15 20
20 48
19 51
51 17
42 57
59 23
59 68
23 24
23 73
68 60
67 32
32 45
35 8
17 1
17 18
1 87
1 89
18 72
55 56
56 62
9 88
88 11
87 29
29 67
62 40
40 12
39 36
36 55
8 59
8 9
54 28
34 54
30 44
44 58
43 90
90 50
89 5
5 7
5 21
28 13
76 28
24 74
73 49
52 4
41 42
41 43
48 37
37 65
27 53
27 76
85 86
86 2
0 71
71 33
66 38
65 14
58 27
49 75
49 10
74 60
33 19
50 77
75 85
60 15
72 3
38 39
