Minimum level:1
Runtime (sec):82.2483198000
Support network with minimum level
40 28
28 63
25 72
72 56
71 6
6 33
6 10
36 76
76 30
75 48
48 7
2 49
49 50
0 57
0 59
57 65
59 53
16 12
33 43
43 44
67 68
67 41
68 73
41 3
56 27
27 21
53 61
53 77
61 54
77 51
55 18
18 78
51 52
52 11
58 52
17 35
17 1
35 55
1 67
1 4
30 23
3 60
60 71
78 15
39 42
39 66
42 2
66 47
65 17
21 37
54 40
73 62
62 45
22 74
74 70
50 75
29 36
5 16
19 20
20 58
31 32
31 29
32 39
47 50
63 26
26 64
64 24
24 22
23 34
34 5
45 46
46 38
37 19
69 14
70 8
38 9
44 31
15 25
9 69
9 13
