Minimum level:3
Runtime (sec):5.0126835000
Support network with minimum level
44 50
50 24
49 33
33 28
52 18
18 11
25 26
26 20
21 47
47 48
47 72
37 6
6 27
6 31
68 38
38 58
35 12
35 36
12 13
12 14
36 23
1 8
41 7
45 46
46 64
67 68
67 45
20 52
51 42
42 70
64 42
39 9
39 40
40 63
29 62
62 30
61 49
0 55
0 32
55 19
32 30
31 60
60 44
59 20
30 16
70 5
69 41
53 71
71 2
63 54
54 56
15 73
73 57
72 22
22 3
4 59
48 35
2 15
2 29
65 21
17 66
17 25
66 10
24 17
58 24
19 65
19 53
23 69
23 67
56 4
57 61
27 39
43 51
34 1
16 34
28 16
3 37
3 74
74 43
