Minimum level:2
Runtime (sec):65.7855414000
Support network with minimum level
22 46
46 56
71 76
76 72
75 6
6 25
6 73
37 75
68 38
38 32
21 57
57 64
17 22
31 28
28 41
67 68
67 3
3 21
3 39
5 12
25 26
25 27
26 52
27 55
62 13
35 37
78 74
74 36
52 11
51 24
24 42
47 48
48 32
73 78
77 67
33 23
23 51
23 77
4 34
4 17
34 20
42 5
55 31
61 18
18 16
11 62
11 14
32 9
41 29
29 66
69 70
69 65
70 42
65 53
0 2
2 33
2 15
36 45
16 10
49 16
43 50
50 19
40 44
44 4
53 63
66 58
56 30
30 61
60 7
39 35
45 1
45 54
54 71
63 40
20 8
15 69
15 49
64 59
58 60
19 72
72 47
59 43
