Minimum level:4
Runtime (sec):52.1991691000
Support network with minimum level
64 22
22 65
21 42
42 1
41 62
62 43
61 15
15 81
39 8
39 40
8 9
8 10
40 18
27 67
67 68
16 28
28 76
68 16
2 79
79 80
53 35
35 73
35 36
33 54
33 41
54 21
78 51
51 29
23 37
23 61
37 75
1 3
1 17
3 69
3 47
17 18
30 39
29 27
29 55
31 52
52 57
71 72
72 32
65 66
65 77
66 16
77 4
75 25
25 45
76 58
56 19
19 71
19 20
58 32
57 6
6 7
81 82
81 34
69 70
69 23
70 12
20 50
80 38
4 14
46 78
59 46
82 60
34 74
43 44
44 26
36 44
73 2
45 63
45 59
26 30
38 30
48 38
63 64
74 56
55 56
49 48
50 60
18 13
60 24
24 31
32 5
0 53
0 33
47 49
47 11
