Minimum level:2
Runtime (sec):12.3888851000
Support network with minimum level
65 6
72 66
66 36
31 49
49 28
49 69
75 76
76 32
69 70
70 3
67 50
50 2
47 68
47 51
68 58
51 52
0 45
0 1
45 15
1 42
1 57
28 24
24 10
21 46
46 22
15 23
15 67
62 38
38 8
37 32
32 62
61 13
54 26
26 74
4 73
73 9
60 34
34 19
63 64
64 60
59 64
58 40
40 72
20 43
43 44
2 41
2 48
41 4
48 75
52 30
36 52
42 7
57 35
35 37
33 39
39 63
39 71
19 21
19 29
44 22
22 55
74 60
17 14
29 20
30 11
71 53
53 47
53 54
23 31
23 27
3 65
3 5
25 56
56 12
55 18
18 61
11 17
27 16
27 33
16 59
7 25
