Minimum level:1
Runtime (sec):642.2091057000
Support network with minimum level
37 27
27 11
3 38
3 75
38 68
75 17
54 50
50 12
55 56
56 44
43 31
31 30
17 40
67 76
67 53
76 68
53 29
18 36
36 47
51 52
52 2
35 51
73 25
73 79
25 28
79 74
79 80
66 9
80 18
39 62
62 59
61 48
48 42
57 58
58 45
59 71
71 60
70 23
23 78
23 73
0 33
0 15
33 19
15 21
78 63
63 64
63 4
32 24
24 13
10 14
68 5
2 77
19 22
19 1
21 34
21 41
34 20
41 57
47 49
49 61
74 26
40 6
45 46
46 44
6 8
22 69
1 66
4 16
4 39
16 55
44 7
64 10
28 43
26 65
42 32
30 32
29 3
77 67
60 54
65 72
72 37
20 35
69 70
