Minimum level:1
Runtime (sec):74.0544439000
Support network with minimum level
72 28
28 13
27 46
46 19
45 33
33 34
40 70
70 37
69 68
68 53
8 41
41 9
26 12
36 66
66 61
65 56
56 64
55 54
54 59
53 32
32 36
31 38
38 20
73 74
74 27
67 69
30 24
24 11
10 58
58 26
57 50
50 55
7 65
51 1
1 39
4 52
4 5
52 6
29 42
42 30
48 16
16 8
20 17
34 22
21 45
47 2
47 71
2 15
2 23
71 49
35 44
44 14
43 60
60 3
59 62
62 72
61 22
22 10
37 73
17 18
17 29
18 7
39 40
39 21
15 63
15 43
23 67
49 57
25 31
63 48
64 35
19 25
19 4
0 51
0 47
