Minimum level:2
Runtime (sec):0.2266450000
Support network with minimum level
1 5
1 65
5 17
65 66
77 35
35 53
50 78
78 22
17 61
17 45
63 64
64 73
79 28
28 4
69 80
80 68
42 70
70 71
3 13
3 77
37 69
59 60
59 12
60 18
73 8
73 74
8 59
8 42
74 11
71 72
72 62
55 56
56 39
19 47
47 27
22 24
24 6
23 52
52 67
51 19
20 10
41 16
16 75
53 54
54 36
30 20
29 48
48 30
27 31
27 37
0 51
0 49
49 1
33 63
43 44
44 34
39 40
39 29
40 18
32 7
4 76
76 9
75 25
25 23
61 43
62 36
15 22
66 57
34 15
58 26
26 50
21 2
2 79
2 3
46 58
57 41
36 32
45 46
67 68
18 21
68 38
38 14
31 33
31 55
