Minimum level:2
Runtime (sec):41.4645400000
Support network with minimum level
19 47
47 27
55 56
56 39
71 72
72 62
73 74
73 8
74 11
8 59
8 42
75 25
25 23
4 76
76 9
48 30
30 20
42 70
70 71
69 80
80 68
79 28
28 4
63 64
64 73
5 17
17 61
17 45
37 69
59 60
59 12
60 18
68 38
67 38
38 14
41 16
16 75
53 54
54 36
35 53
3 13
3 77
77 35
46 58
58 26
57 41
20 10
29 48
27 31
27 37
33 63
43 44
44 34
39 40
39 29
40 18
51 19
23 52
52 67
22 24
24 6
61 43
45 46
1 5
1 65
65 66
66 57
34 15
15 22
78 22
50 78
2 3
2 79
62 36
21 2
26 50
31 33
31 55
49 1
36 32
32 7
18 21
0 51
0 49
