Minimum level:2
Runtime (sec):0.0731891000
Support network with minimum level
86 72
72 91
6 12
29 5
29 30
5 81
5 26
30 75
15 68
68 41
67 28
28 64
31 32
32 38
3 21
21 63
21 37
64 23
23 39
92 42
42 78
74 42
63 87
37 65
37 85
24 40
40 69
49 50
50 89
8 52
52 48
51 45
45 33
59 67
91 60
60 43
55 92
19 56
56 59
16 20
20 88
35 31
65 36
36 22
93 94
94 66
75 76
76 19
58 16
87 55
69 77
69 70
88 10
22 62
62 7
61 62
48 58
78 57
77 6
81 51
81 82
26 17
25 3
82 83
41 47
47 27
89 9
83 90
90 46
54 84
84 24
39 49
79 80
80 4
71 44
44 13
85 86
66 38
73 25
46 74
43 11
43 79
33 34
2 93
34 73
70 18
18 8
27 35
1 29
1 54
53 1
38 71
17 15
0 53
0 2
57 61
57 14
