Minimum level:2
Runtime (sec):76.8446391000
Support network with minimum level
71 51
51 52
51 57
15 72
72 73
69 70
70 19
45 16
16 81
77 58
58 49
43 78
43 67
78 28
67 61
76 6
6 8
6 7
81 12
33 53
33 24
53 54
24 42
2 22
22 66
29 74
74 62
73 45
49 46
62 82
82 30
12 14
12 13
37 39
39 40
52 38
38 5
25 71
25 63
63 64
28 68
75 76
20 76
27 75
27 79
79 80
19 27
80 59
57 77
57 47
31 35
35 4
50 32
32 18
44 55
55 56
30 26
26 37
64 62
65 64
66 9
0 23
0 25
23 43
3 69
40 11
59 20
56 60
60 50
34 36
36 2
4 15
68 33
18 34
54 10
21 29
47 1
1 48
1 3
48 17
17 41
17 31
41 44
61 65
42 21
46 50
