Minimum level:1
Runtime (sec):520.1311898000
Support network with minimum level
72 46
46 20
45 16
16 43
9 15
15 21
15 56
67 19
19 50
73 74
74 68
75 76
76 62
60 34
34 30
0 2
2 44
2 3
65 66
66 1
18 48
48 10
47 65
47 45
63 71
71 64
5 18
5 9
37 23
23 27
23 13
27 38
27 57
38 49
57 24
35 67
1 36
1 69
36 53
69 70
32 20
20 12
24 51
51 39
30 52
52 63
39 33
50 32
41 42
42 58
40 42
68 11
59 60
29 28
28 30
61 62
62 55
25 31
31 41
31 5
17 26
17 29
26 37
33 75
3 40
3 25
56 72
64 8
49 61
21 47
21 22
22 35
4 54
54 7
53 17
43 59
44 4
55 14
70 73
58 6
