Minimum level:2
Runtime (sec):68.2821374000
Support network with minimum level
24 76
76 1
75 53
53 54
46 52
52 60
51 44
44 72
26 44
25 61
25 49
61 8
49 50
38 68
68 4
67 26
50 16
15 29
29 33
54 57
57 34
1 3
3 27
41 38
41 75
45 13
59 46
63 64
63 37
64 78
37 42
37 62
19 25
33 20
20 63
42 7
62 41
8 66
8 67
23 19
0 24
0 2
2 35
2 23
60 32
78 60
5 59
5 45
35 21
21 43
34 36
36 32
32 30
30 70
48 5
77 28
28 10
27 73
73 74
73 9
40 71
71 77
43 51
43 15
74 69
66 58
58 11
31 18
18 65
16 18
72 47
22 31
17 22
39 40
4 48
55 56
56 17
65 6
69 39
70 14
47 12
47 55
