Minimum level:4
Runtime (sec):0.0355789000
Support network with minimum level
42 45
45 60
31 69
31 37
69 70
37 26
6 61
6 38
61 10
61 62
38 9
26 3
51 52
52 16
29 32
32 71
70 16
5 23
23 59
23 17
41 4
39 42
40 36
36 25
15 49
15 19
49 31
19 68
34 28
28 24
72 28
55 56
56 50
50 51
25 63
11 43
11 54
43 14
54 13
53 41
57 29
57 58
58 48
21 33
33 34
24 8
46 24
10 11
10 18
62 44
59 66
17 35
44 27
27 57
18 22
22 64
65 55
66 72
60 46
67 40
68 20
20 6
1 5
16 21
63 15
64 12
47 1
48 46
0 47
0 2
2 39
2 53
71 30
30 65
35 67
35 7
