Minimum level:1
Runtime (sec):1361.1416142000
Support network with minimum level
31 2
2 28
2 4
69 32
32 10
37 70
70 49
48 40
40 58
78 56
56 59
29 50
50 22
49 50
54 38
38 44
22 43
51 52
52 25
17 20
20 45
65 66
66 6
36 66
47 63
47 8
63 64
0 77
77 75
61 62
62 1
23 60
60 41
73 74
74 24
24 35
35 29
4 36
4 27
27 17
43 18
67 19
19 57
19 65
55 68
68 78
41 16
16 26
57 42
42 69
58 26
3 67
79 80
80 55
59 30
59 61
30 37
39 71
39 14
71 72
28 3
46 33
33 51
72 48
64 54
53 5
5 15
5 7
44 39
18 82
25 79
11 34
34 73
82 13
81 23
75 31
26 9
7 76
7 11
76 12
15 81
15 21
21 47
45 46
45 53
