Minimum level:3
Runtime (sec):0.1528912999201566
Support network with minimum level
38 63
63 6
63 64
26 16
16 9
67 68
68 53
71 72
72 76
8 30
30 11
64 30
28 59
59 43
59 60
33 65
33 34
65 5
34 38
1 33
40 14
4 81
4 77
81 57
77 73
70 20
20 55
3 20
44 40
23 25
23 56
25 41
25 29
56 45
55 27
27 35
27 13
51 21
21 69
21 23
49 52
52 19
18 50
50 66
45 31
31 36
76 46
46 22
48 42
42 22
36 32
35 47
47 61
54 48
61 62
62 58
57 7
41 79
79 54
66 24
24 8
22 15
43 78
60 38
37 3
74 44
78 10
73 74
29 82
58 18
17 1
82 26
15 12
32 71
19 70
69 80
80 67
53 4
39 51
75 2
2 37
2 49
5 39
5 28
0 75
0 17
