Minimum level:3
Runtime (sec):76.5645135000
Support network with minimum level
36 21
21 81
61 97
97 67
97 98
94 62
62 37
81 74
87 22
22 26
20 88
88 77
60 94
93 94
48 64
64 29
100 40
40 44
26 40
50 16
16 89
27 86
86 65
85 68
68 78
67 68
30 42
42 5
56 50
58 50
31 35
31 18
35 69
35 99
18 2
51 52
52 92
57 58
9 45
45 72
74 82
82 24
73 57
28 95
95 55
66 46
46 96
72 63
71 17
17 79
17 25
63 93
33 34
34 73
69 70
70 24
65 32
65 66
32 38
49 85
47 39
47 48
39 83
39 3
2 54
54 87
53 47
3 6
19 20
83 84
84 75
99 100
99 90
90 36
89 11
92 49
29 76
76 30
75 43
43 4
4 9
4 59
44 8
5 23
5 60
23 13
59 10
0 71
0 31
38 28
37 38
79 51
79 80
80 33
98 91
25 41
41 61
41 1
91 92
78 56
55 14
96 12
77 30
1 15
1 53
15 27
15 19
24 7
