Minimum level:3
Runtime (sec):30.6683522000
Support network with minimum level
31 5
43 44
43 69
44 32
69 41
57 11
11 15
34 58
58 13
60 75
75 43
16 76
76 65
2 37
2 6
37 64
6 12
62 34
15 38
41 17
41 42
17 18
17 77
42 48
38 33
64 19
63 59
59 60
59 27
48 68
68 16
67 46
46 26
25 46
35 36
36 70
26 22
32 20
20 56
55 74
74 56
73 57
45 61
61 62
61 53
24 1
1 3
1 4
51 55
66 52
52 78
72 10
23 21
21 47
39 40
39 49
40 29
49 50
70 66
78 7
77 30
30 35
29 24
50 24
22 73
47 48
19 39
19 45
27 28
33 14
53 71
53 54
18 72
71 67
28 2
0 63
0 23
65 31
4 51
8 9
54 25
56 8
