Minimum level:1
Runtime (sec):7.3457980000
Support network with minimum level
27 21
21 42
16 28
28 63
70 50
50 39
49 50
52 20
20 64
66 9
25 57
25 26
57 7
26 12
67 68
68 66
5 59
59 30
12 17
12 33
29 71
71 24
30 16
39 60
60 40
17 38
17 19
38 52
19 35
19 49
45 61
45 29
61 46
35 37
6 11
6 51
51 72
40 34
34 8
2 25
3 41
41 15
42 22
22 47
47 53
47 6
53 48
72 67
24 56
54 24
15 32
15 31
65 13
46 55
55 2
37 70
44 36
36 5
43 1
1 69
1 23
48 44
64 54
31 27
32 44
0 43
33 62
62 65
23 45
23 3
69 58
56 14
58 4
63 18
18 10
